feature_type,feature_id,feature_name,index,genome,num_barcodes,num_reads,num_umis,dup_frac,num_barcodes_cells,num_reads_cells,num_umis_cells,dup_frac_cells
Gene Expression,ENSG00000277352,AP001065.4,34315,GRCh38,0,0,0,0.0,0,0,0,0.0
Gene Expression,ENSG00000175894,TSPEAR,34316,GRCh38,0,0,0,0.0,0,0,0,0.0
Gene Expression,ENSG00000235890,TSPEAR-AS1,34317,GRCh38,0,0,0,0.0,0,0,0,0.0
Gene Expression,ENSG00000182912,TSPEAR-AS2,34318,GRCh38,0,0,0,0.0,0,0,0,0.0
Gene Expression,ENSG00000287088,AP001066.1,34319,GRCh38,0,0,0,0.0,0,0,0,0.0
Gene Expression,ENSG00000215455,KRTAP10-1,34320,GRCh38,0,0,0,0.0,0,0,0,0.0
Gene Expression,ENSG00000205445,KRTAP10-2,34321,GRCh38,0,0,0,0.0,0,0,0,0.0
Gene Expression,ENSG00000212935,KRTAP10-3,34322,GRCh38,0,0,0,0.0,0,0,0,0.0
Gene Expression,ENSG00000215454,KRTAP10-4,34323,GRCh38,0,0,0,0.0,0,0,0,0.0
Gene Expression,ENSG00000241123,KRTAP10-5,34324,GRCh38,0,0,0,0.0,0,0,0,0.0
Gene Expression,ENSG00000188155,KRTAP10-6,34325,GRCh38,0,0,0,0.0,0,0,0,0.0
Gene Expression,ENSG00000272804,KRTAP10-7,34326,GRCh38,0,0,0,0.0,0,0,0,0.0
Gene Expression,ENSG00000187766,KRTAP10-8,34327,GRCh38,0,0,0,0.0,0,0,0,0.0
Gene Expression,ENSG00000221837,KRTAP10-9,34328,GRCh38,0,0,0,0.0,0,0,0,0.0
Gene Expression,ENSG00000221859,KRTAP10-10,34329,GRCh38,0,0,0,0.0,0,0,0,0.0
Gene Expression,ENSG00000243489,KRTAP10-11,34330,GRCh38,0,0,0,0.0,0,0,0,0.0
Gene Expression,ENSG00000212933,KRTAP12-4,34331,GRCh38,0,0,0,0.0,0,0,0,0.0
Gene Expression,ENSG00000205439,KRTAP12-3,34332,GRCh38,7,31,8,0.7419354838709677,7,31,8,0.7419354838709677
Gene Expression,ENSG00000221864,KRTAP12-2,34333,GRCh38,0,0,0,0.0,0,0,0,0.0
Gene Expression,ENSG00000187175,KRTAP12-1,34334,GRCh38,0,0,0,0.0,0,0,0,0.0
Gene Expression,ENSG00000189169,KRTAP10-12,34335,GRCh38,0,0,0,0.0,0,0,0,0.0
Gene Expression,ENSG00000184787,UBE2G2,34336,GRCh38,1243,6224,1381,0.7781169665809768,1193,6011,1329,0.7789053402096158
Gene Expression,ENSG00000236519,LINC01424,34337,GRCh38,1,4,1,0.75,1,4,1,0.75
Gene Expression,ENSG00000184900,SUMO3,34338,GRCh38,3296,20634,4456,0.7840457497334496,3181,20215,4337,0.7854563442987881
Gene Expression,ENSG00000183255,PTTG1IP,34339,GRCh38,1384,6162,1657,0.7310938007140539,1327,5988,1597,0.7332999331997327
Gene Expression,ENSG00000160255,ITGB2,34340,GRCh38,4776,54194,12547,0.7684799055245968,4463,53069,12216,0.7698091164333226
Gene Expression,ENSG00000227039,ITGB2-AS1,34341,GRCh38,830,3877,912,0.7647665720918235,802,3773,884,0.765703684071031
Gene Expression,ENSG00000273027,AL844908.2,34342,GRCh38,0,0,0,0.0,0,0,0,0.0
Gene Expression,ENSG00000183250,LINC01547,34343,GRCh38,2,5,2,0.6,2,5,2,0.6
Gene Expression,ENSG00000272825,AL844908.1,34344,GRCh38,9,19,9,0.5263157894736843,9,19,9,0.5263157894736843
Gene Expression,ENSG00000160256,FAM207A,34345,GRCh38,499,2279,522,0.7709521720052654,486,2241,508,0.7733154841588576
Gene Expression,ENSG00000276529,AP001505.1,34346,GRCh38,4,9,4,0.5555555555555556,4,9,4,0.5555555555555556
Gene Expression,ENSG00000234880,LINC00163,34347,GRCh38,0,0,0,0.0,0,0,0,0.0
Gene Expression,ENSG00000261706,LINC00165,34348,GRCh38,0,0,0,0.0,0,0,0,0.0
Gene Expression,ENSG00000275874,PICSAR,34349,GRCh38,0,0,0,0.0,0,0,0,0.0
Gene Expression,ENSG00000197381,ADARB1,34350,GRCh38,91,351,91,0.7407407407407407,88,327,88,0.7308868501529052
Gene Expression,ENSG00000267857,AL133499.1,34351,GRCh38,0,0,0,0.0,0,0,0,0.0
Gene Expression,ENSG00000182586,LINC00334,34352,GRCh38,3,8,3,0.625,1,2,1,0.5
Gene Expression,ENSG00000186866,POFUT2,34353,GRCh38,649,2355,690,0.7070063694267517,630,2292,670,0.7076788830715532
Gene Expression,ENSG00000223768,LINC00205,34354,GRCh38,43,163,44,0.7300613496932515,41,161,42,0.7391304347826086
Gene Expression,ENSG00000286262,BX322557.2,34355,GRCh38,4,13,4,0.6923076923076923,4,13,4,0.6923076923076923
Gene Expression,ENSG00000184274,LINC00315,34356,GRCh38,19,79,19,0.759493670886076,19,79,19,0.759493670886076
Gene Expression,ENSG00000229382,BX322557.1,34357,GRCh38,0,0,0,0.0,0,0,0,0.0
Gene Expression,ENSG00000237664,LINC00316,34358,GRCh38,0,0,0,0.0,0,0,0,0.0
Gene Expression,ENSG00000228355,BX322559.1,34359,GRCh38,0,0,0,0.0,0,0,0,0.0
Gene Expression,ENSG00000273796,BX322562.1,34360,GRCh38,2,4,2,0.5,2,4,2,0.5
Gene Expression,ENSG00000182871,COL18A1,34361,GRCh38,567,2172,635,0.7076427255985267,551,2138,619,0.7104770813844714
Gene Expression,ENSG00000224574,COL18A1-AS2,34362,GRCh38,0,0,0,0.0,0,0,0,0.0
Gene Expression,ENSG00000183535,COL18A1-AS1,34363,GRCh38,0,0,0,0.0,0,0,0,0.0
Gene Expression,ENSG00000173638,SLC19A1,34364,GRCh38,242,1074,254,0.7635009310986964,235,1056,247,0.7660984848484849
Gene Expression,ENSG00000233922,LINC01694,34365,GRCh38,7,21,7,0.6666666666666667,7,21,7,0.6666666666666667
Gene Expression,ENSG00000286082,AL133493.1,34366,GRCh38,1,5,1,0.8,1,5,1,0.8
Gene Expression,ENSG00000286594,AL133493.2,34367,GRCh38,1,1,1,0.0,1,1,1,0.0
Gene Expression,ENSG00000183570,PCBP3,34368,GRCh38,64,178,64,0.6404494382022472,63,177,63,0.6440677966101696
Gene Expression,ENSG00000275139,AL133492.1,34369,GRCh38,0,0,0,0.0,0,0,0,0.0
Gene Expression,ENSG00000205424,AL592528.1,34370,GRCh38,0,0,0,0.0,0,0,0,0.0
Gene Expression,ENSG00000286886,AJ011931.2,34371,GRCh38,0,0,0,0.0,0,0,0,0.0
Gene Expression,ENSG00000276633,AJ011931.1,34372,GRCh38,0,0,0,0.0,0,0,0,0.0
Gene Expression,ENSG00000280604,AJ239328.1,34373,GRCh38,0,0,0,0.0,0,0,0,0.0
Gene Expression,ENSG00000274248,AJ011932.1,34374,GRCh38,1,3,1,0.6666666666666667,1,3,1,0.6666666666666667
Gene Expression,ENSG00000142156,COL6A1,34375,GRCh38,62,306,63,0.7941176470588236,54,286,55,0.8076923076923077
Gene Expression,ENSG00000224413,AP001476.1,34376,GRCh38,0,0,0,0.0,0,0,0,0.0
Gene Expression,ENSG00000228235,AP001476.3,34377,GRCh38,0,0,0,0.0,0,0,0,0.0
Gene Expression,ENSG00000226115,AP001476.2,34378,GRCh38,0,0,0,0.0,0,0,0,0.0
Gene Expression,ENSG00000227438,AP001471.1,34379,GRCh38,0,0,0,0.0,0,0,0,0.0
Gene Expression,ENSG00000142173,COL6A2,34380,GRCh38,217,972,241,0.7520576131687242,205,927,229,0.7529665587918015
Gene Expression,ENSG00000160282,FTCD,34381,GRCh38,4,19,4,0.7894736842105263,4,19,4,0.7894736842105263
Gene Expression,ENSG00000237338,FTCD-AS1,34382,GRCh38,0,0,0,0.0,0,0,0,0.0
Gene Expression,ENSG00000160284,SPATC1L,34383,GRCh38,286,1435,293,0.7958188153310104,272,1387,279,0.798846431146359
Gene Expression,ENSG00000228404,AP001468.1,34384,GRCh38,1,2,1,0.5,1,2,1,0.5
Gene Expression,ENSG00000160285,LSS,34385,GRCh38,138,505,139,0.7247524752475247,132,491,133,0.7291242362525459
Gene Expression,ENSG00000223901,AP001469.1,34386,GRCh38,1,2,1,0.5,1,2,1,0.5
Gene Expression,ENSG00000215424,MCM3AP-AS1,34387,GRCh38,26,118,26,0.7796610169491526,21,85,21,0.7529411764705882
Gene Expression,ENSG00000160294,MCM3AP,34388,GRCh38,673,2709,713,0.7368032484311554,649,2638,689,0.7388172858225929
Gene Expression,ENSG00000228137,AP001469.2,34389,GRCh38,0,0,0,0.0,0,0,0,0.0
Gene Expression,ENSG00000239415,AP001469.3,34390,GRCh38,4,13,4,0.6923076923076923,3,10,3,0.7
Gene Expression,ENSG00000182362,YBEY,34391,GRCh38,369,1663,386,0.7678893565844859,352,1618,369,0.7719406674907293
Gene Expression,ENSG00000160298,C21orf58,34392,GRCh38,35,160,36,0.775,33,157,34,0.7834394904458599
Gene Expression,ENSG00000160299,PCNT,34393,GRCh38,478,1897,513,0.7295730100158144,448,1725,481,0.721159420289855
Gene Expression,ENSG00000286224,AP000471.1,34394,GRCh38,2,4,2,0.5,2,4,2,0.5
Gene Expression,ENSG00000160305,DIP2A,34395,GRCh38,584,2287,617,0.730214254481854,564,2240,596,0.7339285714285715
Gene Expression,ENSG00000223692,DIP2A-IT1,34396,GRCh38,29,57,29,0.49122807017543857,26,52,26,0.5
Gene Expression,ENSG00000160307,S100B,34397,GRCh38,84,391,107,0.7263427109974425,57,360,78,0.7833333333333333
Gene Expression,ENSG00000160310,PRMT2,34398,GRCh38,2341,14396,2888,0.7993887190886357,2253,13998,2796,0.8002571795970853
Gene Expression,ENSG00000279973,CU104787.1,34399,GRCh38,0,0,0,0.0,0,0,0,0.0
Gene Expression,ENSG00000280341,AP000542.3,34400,GRCh38,0,0,0,0.0,0,0,0,0.0
Gene Expression,ENSG00000279442,AP000542.2,34401,GRCh38,0,0,0,0.0,0,0,0,0.0
Gene Expression,ENSG00000130538,OR11H1,34402,GRCh38,0,0,0,0.0,0,0,0,0.0
Gene Expression,ENSG00000233408,AP000534.1,34403,GRCh38,0,0,0,0.0,0,0,0,0.0
Gene Expression,ENSG00000230471,AP000532.2,34404,GRCh38,0,0,0,0.0,0,0,0,0.0
Gene Expression,ENSG00000198062,POTEH,34405,GRCh38,0,0,0,0.0,0,0,0,0.0
Gene Expression,ENSG00000236666,POTEH-AS1,34406,GRCh38,0,0,0,0.0,0,0,0,0.0
Gene Expression,ENSG00000225255,AP000527.1,34407,GRCh38,0,0,0,0.0,0,0,0,0.0
Gene Expression,ENSG00000206195,DUXAP8,34408,GRCh38,27,78,27,0.6538461538461539,26,77,26,0.6623376623376623
Gene Expression,ENSG00000272872,AP000525.1,34409,GRCh38,3,10,3,0.7,3,10,3,0.7
Gene Expression,ENSG00000233866,AC145543.1,34410,GRCh38,0,0,0,0.0,0,0,0,0.0
Gene Expression,ENSG00000273362,AP000547.2,34411,GRCh38,0,0,0,0.0,0,0,0,0.0
Gene Expression,ENSG00000198445,CCT8L2,34412,GRCh38,0,0,0,0.0,0,0,0,0.0
Gene Expression,ENSG00000287285,AP000547.4,34413,GRCh38,0,0,0,0.0,0,0,0,0.0
Gene Expression,ENSG00000283633,AP000547.3,34414,GRCh38,322,1681,391,0.7674003569303985,293,1535,353,0.7700325732899023
Gene Expression,ENSG00000267338,AP000365.1,34415,GRCh38,0,0,0,0.0,0,0,0,0.0
Gene Expression,ENSG00000189295,ANKRD62P1-PARP4P3,34416,GRCh38,1,2,1,0.5,1,2,1,0.5
Gene Expression,ENSG00000288024,AC005301.2,34417,GRCh38,0,0,0,0.0,0,0,0,0.0
Gene Expression,ENSG00000235343,LINC01665,34418,GRCh38,0,0,0,0.0,0,0,0,0.0
Gene Expression,ENSG00000172967,XKR3,34419,GRCh38,0,0,0,0.0,0,0,0,0.0
Gene Expression,ENSG00000237689,AC007064.2,34420,GRCh38,0,0,0,0.0,0,0,0,0.0
Gene Expression,ENSG00000230481,IGKV1OR22-5,34421,GRCh38,0,0,0,0.0,0,0,0,0.0
Gene Expression,ENSG00000253691,IGKV2OR22-4,34422,GRCh38,0,0,0,0.0,0,0,0,0.0
Gene Expression,ENSG00000253460,IGKV2OR22-3,34423,GRCh38,0,0,0,0.0,0,0,0,0.0
Gene Expression,ENSG00000254264,IGKV3OR22-2,34424,GRCh38,0,0,0,0.0,0,0,0,0.0
Gene Expression,ENSG00000253481,IGKV1OR22-1,34425,GRCh38,0,0,0,0.0,0,0,0,0.0
Gene Expression,ENSG00000215568,GAB4,34426,GRCh38,0,0,0,0.0,0,0,0,0.0
Gene Expression,ENSG00000273203,AC006946.2,34427,GRCh38,0,0,0,0.0,0,0,0,0.0
Gene Expression,ENSG00000273442,AC006946.3,34428,GRCh38,0,0,0,0.0,0,0,0,0.0
Gene Expression,ENSG00000177663,IL17RA,34429,GRCh38,1603,7385,1957,0.7350033852403521,1534,7177,1888,0.7369374390413822
Gene Expression,ENSG00000183307,TMEM121B,34430,GRCh38,34,171,35,0.7953216374269005,31,161,32,0.8012422360248448
Gene Expression,ENSG00000235478,LINC01664,34431,GRCh38,12,52,12,0.7692307692307692,12,52,12,0.7692307692307692
Gene Expression,ENSG00000069998,HDHD5,34432,GRCh38,623,3057,667,0.7818122342165522,608,3011,652,0.7834606443042178
Gene Expression,ENSG00000185837,HDHD5-AS1,34433,GRCh38,9,35,9,0.7428571428571429,8,34,8,0.7647058823529411
Gene Expression,ENSG00000093072,ADA2,34434,GRCh38,1149,5701,1388,0.756533941413787,1102,5550,1341,0.7583783783783784
Gene Expression,ENSG00000241832,CECR3,34435,GRCh38,0,0,0,0.0,0,0,0,0.0
Gene Expression,ENSG00000099954,CECR2,34436,GRCh38,7,39,7,0.8205128205128205,7,39,7,0.8205128205128205
Gene Expression,ENSG00000286195,AC007666.2,34437,GRCh38,0,0,0,0.0,0,0,0,0.0
Gene Expression,ENSG00000182902,SLC25A18,34438,GRCh38,2,2,2,0.0,0,0,0,0.0
Gene Expression,ENSG00000236754,AC007666.1,34439,GRCh38,0,0,0,0.0,0,0,0,0.0
Gene Expression,ENSG00000131100,ATP6V1E1,34440,GRCh38,895,3573,936,0.7380352644836272,867,3491,908,0.7399026067029504
Gene Expression,ENSG00000099968,BCL2L13,34441,GRCh38,955,4664,1053,0.7742281303602059,936,4595,1034,0.7749727965179543
Gene Expression,ENSG00000015475,BID,34442,GRCh38,2324,21923,4347,0.801715093737171,2232,21584,4252,0.803002223869533
Gene Expression,ENSG00000269220,LINC00528,34443,GRCh38,184,837,192,0.7706093189964158,178,818,186,0.7726161369193154
Gene Expression,ENSG00000243156,MICAL3,34444,GRCh38,79,385,81,0.7896103896103897,72,378,74,0.8042328042328042
Gene Expression,ENSG00000286990,AC016026.2,34445,GRCh38,1,3,1,0.6666666666666667,1,3,1,0.6666666666666667
Gene Expression,ENSG00000235445,AC016027.3,34446,GRCh38,0,0,0,0.0,0,0,0,0.0
Gene Expression,ENSG00000234913,AC016027.2,34447,GRCh38,0,0,0,0.0,0,0,0,0.0
Gene Expression,ENSG00000235295,LINC01634,34448,GRCh38,0,0,0,0.0,0,0,0,0.0
Gene Expression,ENSG00000225335,AC016027.1,34449,GRCh38,10,46,10,0.782608695652174,9,42,9,0.7857142857142857
Gene Expression,ENSG00000215193,PEX26,34450,GRCh38,400,1910,416,0.7821989528795812,384,1848,400,0.7835497835497836
Gene Expression,ENSG00000183785,TUBA8,34451,GRCh38,33,107,42,0.6074766355140186,28,95,36,0.6210526315789473
Gene Expression,ENSG00000280007,AC008079.1,34452,GRCh38,5,15,5,0.6666666666666667,5,15,5,0.6666666666666667
Gene Expression,ENSG00000184979,USP18,34453,GRCh38,23,83,25,0.6987951807228916,22,82,24,0.7073170731707317
Gene Expression,ENSG00000187979,FAM230D,34454,GRCh38,0,0,0,0.0,0,0,0,0.0
Gene Expression,ENSG00000274044,FAM230J,34455,GRCh38,0,0,0,0.0,0,0,0,0.0
Gene Expression,ENSG00000276874,AC011718.1,34456,GRCh38,0,0,0,0.0,0,0,0,0.0
Gene Expression,ENSG00000277870,FAM230A,34457,GRCh38,0,0,0,0.0,0,0,0,0.0
Gene Expression,ENSG00000277017,AC023490.2,34458,GRCh38,1,7,1,0.8571428571428572,1,7,1,0.8571428571428572
Gene Expression,ENSG00000278044,AC023490.4,34459,GRCh38,0,0,0,0.0,0,0,0,0.0
Gene Expression,ENSG00000274252,GGTLC3,34460,GRCh38,0,0,0,0.0,0,0,0,0.0
Gene Expression,ENSG00000278558,TMEM191B,34461,GRCh38,165,286,168,0.4125874125874126,163,282,166,0.4113475177304965
Gene Expression,ENSG00000275793,RIMBP3,34462,GRCh38,1,2,1,0.5,1,2,1,0.5
Gene Expression,ENSG00000286175,AC023490.5,34463,GRCh38,0,0,0,0.0,0,0,0,0.0
Gene Expression,ENSG00000182824,FAM230E,34464,GRCh38,0,0,0,0.0,0,0,0,0.0
Gene Expression,ENSG00000276095,FAM230F,34465,GRCh38,0,0,0,0.0,0,0,0,0.0
Gene Expression,ENSG00000279987,AC008103.1,34466,GRCh38,0,0,0,0.0,0,0,0,0.0
Gene Expression,ENSG00000183628,DGCR6,34467,GRCh38,247,420,258,0.3857142857142857,244,417,255,0.38848920863309355
Gene Expression,ENSG00000100033,PRODH,34468,GRCh38,1,1,1,0.0,1,1,1,0.0
Gene Expression,ENSG00000284294,AC007326.5,34469,GRCh38,1,1,1,0.0,1,1,1,0.0
Gene Expression,ENSG00000280418,AC007326.2,34470,GRCh38,0,0,0,0.0,0,0,0,0.0
Gene Expression,ENSG00000273032,DGCR9,34471,GRCh38,1,1,1,0.0,1,1,1,0.0
Gene Expression,ENSG00000273164,DGCR10,34472,GRCh38,0,0,0,0.0,0,0,0,0.0
Gene Expression,ENSG00000070413,DGCR2,34473,GRCh38,504,2119,518,0.755545068428504,490,2074,504,0.7569913211186113
Gene Expression,ENSG00000273311,DGCR11,34474,GRCh38,10,44,10,0.7727272727272727,10,44,10,0.7727272727272727
Gene Expression,ENSG00000281530,AC004461.2,34475,GRCh38,0,0,0,0.0,0,0,0,0.0
Gene Expression,ENSG00000223461,AC004471.1,34476,GRCh38,5,16,5,0.6875,5,16,5,0.6875
Gene Expression,ENSG00000272682,AC004471.2,34477,GRCh38,0,0,0,0.0,0,0,0,0.0
Gene Expression,ENSG00000100056,ESS2,34478,GRCh38,638,2736,668,0.7558479532163742,605,2630,634,0.75893536121673
Gene Expression,ENSG00000206203,TSSK2,34479,GRCh38,1,2,1,0.5,1,2,1,0.5
Gene Expression,ENSG00000063515,GSC2,34480,GRCh38,0,0,0,0.0,0,0,0,0.0
Gene Expression,ENSG00000260924,LINC01311,34481,GRCh38,25,109,25,0.7706422018348624,25,109,25,0.7706422018348624
Gene Expression,ENSG00000100075,SLC25A1,34482,GRCh38,777,3829,845,0.7793157482371377,751,3749,819,0.7815417444651908
Gene Expression,ENSG00000070371,CLTCL1,34483,GRCh38,21,93,21,0.7741935483870968,19,86,19,0.7790697674418605
Gene Expression,ENSG00000286367,AC000072.1,34484,GRCh38,0,0,0,0.0,0,0,0,0.0
Gene Expression,ENSG00000287146,AC000085.1,34485,GRCh38,0,0,0,0.0,0,0,0,0.0
Gene Expression,ENSG00000100084,HIRA,34486,GRCh38,55,197,56,0.7157360406091371,54,193,55,0.7150259067357513
Gene Expression,ENSG00000242259,C22orf39,34487,GRCh38,1483,5711,1679,0.7060059534232184,1442,5594,1637,0.7073650339649624
Gene Expression,ENSG00000185608,MRPL40,34488,GRCh38,655,3373,693,0.7945449155054847,626,3270,664,0.7969418960244649
Gene Expression,ENSG00000185065,AC000068.1,34489,GRCh38,7,28,7,0.75,7,28,7,0.75
Gene Expression,ENSG00000070010,UFD1,34490,GRCh38,1818,9353,2129,0.7723725008018818,1751,9122,2060,0.774172330629248
Gene Expression,ENSG00000273300,AC000068.3,34491,GRCh38,0,0,0,0.0,0,0,0,0.0
Gene Expression,ENSG00000273212,AC000068.2,34492,GRCh38,1,1,1,0.0,1,1,1,0.0
Gene Expression,ENSG00000093009,CDC45,34493,GRCh38,15,57,20,0.6491228070175439,11,52,16,0.6923076923076923
Gene Expression,ENSG00000287652,AC000082.1,34494,GRCh38,0,0,0,0.0,0,0,0,0.0
Gene Expression,ENSG00000184113,CLDN5,34495,GRCh38,38,300,61,0.7966666666666666,29,231,48,0.7922077922077921
Gene Expression,ENSG00000281548,LINC00895,34496,GRCh38,0,0,0,0.0,0,0,0,0.0
Gene Expression,ENSG00000225007,AC000067.1,34497,GRCh38,0,0,0,0.0,0,0,0,0.0
Gene Expression,ENSG00000184702,SEPTIN5,34498,GRCh38,64,520,109,0.7903846153846154,54,451,93,0.7937915742793792
Gene Expression,ENSG00000203618,GP1BB,34499,GRCh38,151,591,318,0.46192893401015234,117,491,263,0.4643584521384929
Gene Expression,ENSG00000184058,TBX1,34500,GRCh38,1,3,1,0.6666666666666667,1,3,1,0.6666666666666667
Gene Expression,ENSG00000185838,GNB1L,34501,GRCh38,97,438,97,0.7785388127853882,96,437,96,0.7803203661327232
Gene Expression,ENSG00000215012,RTL10,34502,GRCh38,174,712,175,0.7542134831460674,169,688,170,0.752906976744186
Gene Expression,ENSG00000184470,TXNRD2,34503,GRCh38,209,914,210,0.7702407002188184,198,874,199,0.7723112128146453
Gene Expression,ENSG00000093010,COMT,34504,GRCh38,1836,13903,2672,0.8078112637560239,1749,13634,2584,0.8104738154613467
Gene Expression,ENSG00000099889,ARVCF,34505,GRCh38,28,117,29,0.7521367521367521,28,117,29,0.7521367521367521
Gene Expression,ENSG00000183597,TANGO2,34506,GRCh38,320,1458,336,0.7695473251028806,309,1421,325,0.7712878254750176
Gene Expression,ENSG00000236540,AC006547.1,34507,GRCh38,0,0,0,0.0,0,0,0,0.0
Gene Expression,ENSG00000268292,AC006547.3,34508,GRCh38,2,2,2,0.0,2,2,2,0.0
Gene Expression,ENSG00000128191,DGCR8,34509,GRCh38,165,694,167,0.7593659942363112,161,674,163,0.7581602373887241
Gene Expression,ENSG00000243762,AC006547.2,34510,GRCh38,0,0,0,0.0,0,0,0,0.0
Gene Expression,ENSG00000099899,TRMT2A,34511,GRCh38,386,1966,402,0.7955239064089522,373,1931,389,0.7985499741066805
Gene Expression,ENSG00000099901,RANBP1,34512,GRCh38,1726,8906,1991,0.7764428475185268,1661,8677,1925,0.7781491298836003
Gene Expression,ENSG00000099904,ZDHHC8,34513,GRCh38,134,520,136,0.7384615384615385,125,488,126,0.7418032786885246
Gene Expression,ENSG00000234409,CCDC188,34514,GRCh38,1,4,1,0.75,1,4,1,0.75
Gene Expression,ENSG00000249923,AC007663.2,34515,GRCh38,0,0,0,0.0,0,0,0,0.0
Gene Expression,ENSG00000236499,LINC00896,34516,GRCh38,7,9,7,0.2222222222222222,7,9,7,0.2222222222222222
Gene Expression,ENSG00000040608,RTN4R,34517,GRCh38,5,24,5,0.7916666666666666,5,24,5,0.7916666666666666
Gene Expression,ENSG00000128185,DGCR6L,34518,GRCh38,2213,11740,2609,0.7777683134582624,2138,11509,2534,0.779824485185507
Gene Expression,ENSG00000273343,AC007663.4,34519,GRCh38,0,0,0,0.0,0,0,0,0.0
Gene Expression,ENSG00000273139,AC007663.3,34520,GRCh38,0,0,0,0.0,0,0,0,0.0
Gene Expression,ENSG00000188280,FAM230G,34521,GRCh38,0,0,0,0.0,0,0,0,0.0
Gene Expression,ENSG00000235578,AC007731.2,34522,GRCh38,3,4,3,0.25,3,4,3,0.25
Gene Expression,ENSG00000287446,AC007731.5,34523,GRCh38,0,0,0,0.0,0,0,0,0.0
Gene Expression,ENSG00000161133,USP41,34524,GRCh38,0,0,0,0.0,0,0,0,0.0
Gene Expression,ENSG00000185252,ZNF74,34525,GRCh38,24,92,24,0.7391304347826086,24,92,24,0.7391304347826086
Gene Expression,ENSG00000244486,SCARF2,34526,GRCh38,64,222,64,0.7117117117117118,61,218,61,0.7201834862385321
Gene Expression,ENSG00000099910,KLHL22,34527,GRCh38,151,615,152,0.7528455284552845,144,592,145,0.7550675675675675
Gene Expression,ENSG00000099917,MED15,34528,GRCh38,1458,6843,1638,0.7606313020604998,1397,6599,1575,0.7613274738596757
Gene Expression,ENSG00000236003,AC007731.3,34529,GRCh38,0,0,0,0.0,0,0,0,0.0
Gene Expression,ENSG00000241973,PI4KA,34530,GRCh38,770,2913,830,0.7150703741846893,737,2811,797,0.7164710067591604
Gene Expression,ENSG00000099937,SERPIND1,34531,GRCh38,3,6,3,0.5,2,4,2,0.5
Gene Expression,ENSG00000099940,SNAP29,34532,GRCh38,1056,5723,1194,0.7913681635505854,1028,5649,1165,0.7937688086386971
Gene Expression,ENSG00000272600,AC007308.1,34533,GRCh38,0,0,0,0.0,0,0,0,0.0
Gene Expression,ENSG00000099942,CRKL,34534,GRCh38,737,3618,805,0.777501381978994,707,3485,773,0.7781922525107604
Gene Expression,ENSG00000237476,LINC01637,34535,GRCh38,171,975,176,0.8194871794871794,167,952,172,0.819327731092437
Gene Expression,ENSG00000183773,AIFM3,34536,GRCh38,60,228,61,0.7324561403508771,58,226,59,0.7389380530973451
Gene Expression,ENSG00000272829,AC002470.1,34537,GRCh38,0,0,0,0.0,0,0,0,0.0
Gene Expression,ENSG00000099949,LZTR1,34538,GRCh38,137,485,139,0.7134020618556701,131,473,133,0.7188160676532769
Gene Expression,ENSG00000184436,THAP7,34539,GRCh38,1317,6962,1439,0.7933065211146222,1279,6822,1401,0.7946350043975374
Gene Expression,ENSG00000230513,THAP7-AS1,34540,GRCh38,123,551,123,0.7767695099818512,116,527,116,0.7798861480075902
Gene Expression,ENSG00000099957,P2RX6,34541,GRCh38,4,20,4,0.8,4,20,4,0.8
Gene Expression,ENSG00000099960,SLC7A4,34542,GRCh38,1,2,1,0.5,1,2,1,0.5
Gene Expression,ENSG00000226872,AC002472.1,34543,GRCh38,0,0,0,0.0,0,0,0,0.0
Gene Expression,ENSG00000187905,LRRC74B,34544,GRCh38,3,5,3,0.4,3,5,3,0.4
Gene Expression,ENSG00000197210,AP000550.1,34545,GRCh38,0,0,0,0.0,0,0,0,0.0
Gene Expression,ENSG00000215498,FAM230B,34546,GRCh38,0,0,0,0.0,0,0,0,0.0
Gene Expression,ENSG00000234503,AP000550.2,34547,GRCh38,0,0,0,0.0,0,0,0,0.0
Gene Expression,ENSG00000133475,GGT2,34548,GRCh38,0,0,0,0.0,0,0,0,0.0
Gene Expression,ENSG00000206142,FAM230H,34549,GRCh38,0,0,0,0.0,0,0,0,0.0
Gene Expression,ENSG00000237407,AP000552.2,34550,GRCh38,0,0,0,0.0,0,0,0,0.0
Gene Expression,ENSG00000279920,LINC01651,34551,GRCh38,0,0,0,0.0,0,0,0,0.0
Gene Expression,ENSG00000286102,AP000552.4,34552,GRCh38,0,0,0,0.0,0,0,0,0.0
Gene Expression,ENSG00000274600,RIMBP3B,34553,GRCh38,0,0,0,0.0,0,0,0,0.0
Gene Expression,ENSG00000169635,HIC2,34554,GRCh38,249,1124,261,0.7677935943060499,240,1102,252,0.7713248638838476
Gene Expression,ENSG00000206140,TMEM191C,34555,GRCh38,276,564,281,0.50177304964539,269,554,274,0.5054151624548737
Gene Expression,ENSG00000183246,RIMBP3C,34556,GRCh38,0,0,0,0.0,0,0,0,0.0
Gene Expression,ENSG00000185651,UBE2L3,34557,GRCh38,2972,16252,3728,0.7706128476495201,2843,15920,3597,0.7740577889447237
Gene Expression,ENSG00000161179,YDJC,34558,GRCh38,875,4481,933,0.7917875474224503,852,4379,910,0.7921899977163736
Gene Expression,ENSG00000161180,CCDC116,34559,GRCh38,0,0,0,0.0,0,0,0,0.0
Gene Expression,ENSG00000273342,AP000553.3,34560,GRCh38,0,0,0,0.0,0,0,0,0.0
